"subject" "activity" "measurement" "mean_of_means"
"4657" "30" "WALKING" "tGravityAcc.mean...X" 0.965217551076923
"4658" "30" "WALKING" "tGravityAcc.mean...Y" -0.157673823846154
"4659" "30" "WALKING" "tGravityAcc.mean...Z" -0.00392556384476923
"4660" "30" "WALKING" "tBodyAccJerk.mean...X" 0.0688689970184615
"4661" "30" "WALKING" "tBodyAccJerk.mean...Y" 0.0219656545
"4662" "30" "WALKING" "tBodyAccJerk.mean...Z" -0.00739534236
"4663" "30" "WALKING" "tBodyGyro.mean...X" -0.0459505355861538
"4664" "30" "WALKING" "tBodyGyro.mean...Y" -0.0649170927338462
"4665" "30" "WALKING" "tBodyGyro.mean...Z" 0.0839568239261538
"4666" "30" "WALKING" "tBodyGyroJerk.mean...X" -0.0873839917276923
"4667" "30" "WALKING" "tBodyGyroJerk.mean...Y" -0.0617028868769231
"4668" "30" "WALKING" "tBodyGyroJerk.mean...Z" -0.0446007229941538
"4669" "30" "WALKING" "tBodyAccMag.mean.." -0.195140032969231
"4670" "30" "WALKING" "tGravityAccMag.mean.." -0.195140032969231
"4671" "30" "WALKING" "tBodyAccJerkMag.mean.." -0.352111713846154
"4672" "30" "WALKING" "tBodyGyroMag.mean.." -0.0229640797463077
"4673" "30" "WALKING" "tBodyGyroJerkMag.mean.." -0.472068729846154
"4674" "30" "WALKING" "fBodyAcc.mean...X" -0.351402910907692
"4675" "30" "WALKING" "fBodyAcc.mean...Y" -0.193856663907692
"4676" "30" "WALKING" "fBodyAcc.mean...Z" -0.309558882615385
"4677" "30" "WALKING" "fBodyAccJerk.mean...X" -0.389595631107692
"4678" "30" "WALKING" "fBodyAccJerk.mean...Y" -0.299525343907692
"4679" "30" "WALKING" "fBodyAccJerk.mean...Z" -0.467030710153846
"4680" "30" "WALKING" "fBodyGyro.mean...X" -0.374440300461538
"4681" "30" "WALKING" "fBodyGyro.mean...Y" -0.175900924040154
"4682" "30" "WALKING" "fBodyGyro.mean...Z" -0.247350343692308
"4683" "30" "WALKING" "fBodyAccMag.mean.." -0.342363772923077
"4684" "30" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.347180134692308
"4685" "30" "WALKING" "fBodyBodyGyroMag.mean.." -0.358344356
"4686" "30" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.547621753230769
"4687" "30" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.283190646967742
"4688" "30" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0174383900204839
"4689" "30" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.0999781422322581
"4690" "30" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.958000491451613
"4691" "30" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.126710371903226
"4692" "30" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.0288081674653226
"4693" "30" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0883933037048387
"4694" "30" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" -0.00756110754193549
"4695" "30" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.0118301423032258
"4696" "30" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.0745591301759677
"4697" "30" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0693112411951613
"4698" "30" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.0895767797064516
"4699" "30" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0615954583870968
"4700" "30" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0496807640258064
"4701" "30" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0543595229322581
"4702" "30" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.0373901122469355
"4703" "30" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.0373901122469355
"4704" "30" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.293738801622581
"4705" "30" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.095537320533871
"4706" "30" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.574337006451613
"4707" "30" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" -0.106966957087097
"4708" "30" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.0216637054241935
"4709" "30" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.25806736666129
"4710" "30" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.234923146633871
"4711" "30" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.224992780432258
"4712" "30" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.399688694032258
"4713" "30" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.263061628069355
"4714" "30" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.348065119677419
"4715" "30" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.263720763854839
"4716" "30" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.00410151034354839
"4717" "30" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.125961400367742
"4718" "30" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.356772347348871
"4719" "30" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.617578814032258
"4720" "30" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.271415642261538
"4721" "30" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0253311698786154
"4722" "30" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.124697493775385
"4723" "30" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.93182983
"4724" "30" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.226647292153846
"4725" "30" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.0221401100714154
"4726" "30" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0579840372876923
"4727" "30" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" -0.00358719228769231
"4728" "30" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.0161506198923077
"4729" "30" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.00355974576923077
"4730" "30" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0779606464676923
"4731" "30" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0814699303289231
"4732" "30" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.108414261326154
"4733" "30" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0141113353615385
"4734" "30" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0364157841384615
"4735" "30" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.137627857227385
"4736" "30" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.137627857227385
"4737" "30" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.596600099538461
"4738" "30" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.113608367276923
"4739" "30" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.718780256769231
"4740" "30" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.420402828153846
"4741" "30" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.297813768569231
"4742" "30" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.36751984
"4743" "30" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.55067842
"4744" "30" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.592919440769231
"4745" "30" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.737803881230769
"4746" "30" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.488039003123077
"4747" "30" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.366058433230769
"4748" "30" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.318937001538462
"4749" "30" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.400588353846154
"4750" "30" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.549784890615385
"4751" "30" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.449150735076923
"4752" "30" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.773974451846154
"4753" "4" "LAYING" "tBodyAcc.mean...X" 0.263559214981481
"4754" "4" "LAYING" "tBodyAcc.mean...Y" -0.0150031841055556
"4755" "4" "LAYING" "tBodyAcc.mean...Z" -0.110688150314815
"4756" "4" "LAYING" "tGravityAcc.mean...X" -0.420664662222222
"4757" "4" "LAYING" "tGravityAcc.mean...Y" 0.915165104259259
"4758" "4" "LAYING" "tGravityAcc.mean...Z" 0.341531310555556
"4759" "4" "LAYING" "tBodyAccJerk.mean...X" 0.0934494217777778
"4760" "4" "LAYING" "tBodyAccJerk.mean...Y" 0.00693313213968519
"4761" "4" "LAYING" "tBodyAccJerk.mean...Z" -0.00641054328740741
"4762" "4" "LAYING" "tBodyGyro.mean...X" -0.00923156347222222
"4763" "4" "LAYING" "tBodyGyro.mean...Y" -0.0930128180759259
"4764" "4" "LAYING" "tBodyGyro.mean...Z" 0.169720404092593
"4765" "4" "LAYING" "tBodyGyroJerk.mean...X" -0.105019877685185
"4766" "4" "LAYING" "tBodyGyroJerk.mean...Y" -0.0381230432222222
"4767" "4" "LAYING" "tBodyGyroJerk.mean...Z" -0.0712156288333333
"4768" "4" "LAYING" "tBodyAccMag.mean.." -0.954557603148148
"4769" "4" "LAYING" "tGravityAccMag.mean.." -0.954557603148148
"4770" "4" "LAYING" "tBodyAccJerkMag.mean.." -0.970095771666667
"4771" "4" "LAYING" "tBodyGyroMag.mean.." -0.930236462592593
"4772" "4" "LAYING" "tBodyGyroJerkMag.mean.." -0.985068502037037
"4773" "4" "LAYING" "fBodyAcc.mean...X" -0.958802077592593
"4774" "4" "LAYING" "fBodyAcc.mean...Y" -0.938883374444444
"4775" "4" "LAYING" "fBodyAcc.mean...Z" -0.967504278888889
"4776" "4" "LAYING" "fBodyAccJerk.mean...X" -0.978542457407407
"4777" "4" "LAYING" "fBodyAccJerk.mean...Y" -0.943969987222222
"4778" "4" "LAYING" "fBodyAccJerk.mean...Z" -0.975383329444444
"4779" "4" "LAYING" "fBodyGyro.mean...X" -0.967203736481482
"4780" "4" "LAYING" "fBodyGyro.mean...Y" -0.972187839074074
"4781" "4" "LAYING" "fBodyGyro.mean...Z" -0.961479262592593
"4782" "4" "LAYING" "fBodyAccMag.mean.." -0.939389701296296
"4783" "4" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.96228712537037
"4784" "4" "LAYING" "fBodyBodyGyroMag.mean.." -0.961556660185185
"4785" "4" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.983609073333333
"4786" "4" "SITTING" "tBodyAcc.mean...X" 0.27153827992
"4787" "4" "SITTING" "tBodyAcc.mean...Y" -0.007163065158
"4788" "4" "SITTING" "tBodyAcc.mean...Z" -0.10587459588
"4789" "4" "SITTING" "tGravityAcc.mean...X" 0.8693030064
"4790" "4" "SITTING" "tGravityAcc.mean...Y" 0.211622539936894
"4791" "4" "SITTING" "tGravityAcc.mean...Z" 0.11012048108
"4792" "4" "SITTING" "tBodyAccJerk.mean...X" 0.0784500239
"4793" "4" "SITTING" "tBodyAccJerk.mean...Y" -0.0108582171094
"4794" "4" "SITTING" "tBodyAccJerk.mean...Z" -0.0121499951596
"4795" "4" "SITTING" "tBodyGyro.mean...X" -0.04944351156
"4796" "4" "SITTING" "tBodyGyro.mean...Y" -0.08943006108
"4797" "4" "SITTING" "tBodyGyro.mean...Z" 0.10115033478
"4798" "4" "SITTING" "tBodyGyroJerk.mean...X" -0.09694948424
"4799" "4" "SITTING" "tBodyGyroJerk.mean...Y" -0.041848389996
"4800" "4" "SITTING" "tBodyGyroJerk.mean...Z" -0.0489964351672
"4801" "4" "SITTING" "tBodyAccMag.mean.." -0.93569482
"4802" "4" "SITTING" "tGravityAccMag.mean.." -0.93569482
"4803" "4" "SITTING" "tBodyAccJerkMag.mean.." -0.9701322836
"4804" "4" "SITTING" "tBodyGyroMag.mean.." -0.9260633138
"4805" "4" "SITTING" "tBodyGyroJerkMag.mean.." -0.9804904618
"4806" "4" "SITTING" "fBodyAcc.mean...X" -0.9774624984
"4807" "4" "SITTING" "fBodyAcc.mean...Y" -0.9057829318
"4808" "4" "SITTING" "fBodyAcc.mean...Z" -0.9517837432
"4809" "4" "SITTING" "fBodyAccJerk.mean...X" -0.9768457126
"4810" "4" "SITTING" "fBodyAccJerk.mean...Y" -0.9442983908
"4811" "4" "SITTING" "fBodyAccJerk.mean...Z" -0.9751549056
"4812" "4" "SITTING" "fBodyGyro.mean...X" -0.9605896358
"4813" "4" "SITTING" "fBodyGyro.mean...Y" -0.9675836478
"4814" "4" "SITTING" "fBodyGyro.mean...Z" -0.9337768922
"4815" "4" "SITTING" "fBodyAccMag.mean.." -0.929002095
"4816" "4" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.9625007338
"4817" "4" "SITTING" "fBodyBodyGyroMag.mean.." -0.9487697524
"4818" "4" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.9765477634
"4819" "4" "STANDING" "tBodyAcc.mean...X" 0.280499745892857
"4820" "4" "STANDING" "tBodyAcc.mean...Y" -0.00948911098553571
"4821" "4" "STANDING" "tBodyAcc.mean...Z" -0.0961574905535714
"4822" "4" "STANDING" "tGravityAcc.mean...X" 0.95619779125
"4823" "4" "STANDING" "tGravityAcc.mean...Y" -0.0759009061071429
"4824" "4" "STANDING" "tGravityAcc.mean...Z" 0.166893825946429
"4825" "4" "STANDING" "tBodyAccJerk.mean...X" 0.0721328379857143
"4826" "4" "STANDING" "tBodyAccJerk.mean...Y" -0.00653015693773214
"4827" "4" "STANDING" "tBodyAccJerk.mean...Z" -0.0211889890567857
"4828" "4" "STANDING" "tBodyGyro.mean...X" -0.0306449342357143
"4829" "4" "STANDING" "tBodyGyro.mean...Y" -0.061824850625
"4830" "4" "STANDING" "tBodyGyro.mean...Z" 0.0755636430892857
"4831" "4" "STANDING" "tBodyGyroJerk.mean...X" -0.103057894142857
"4832" "4" "STANDING" "tBodyGyroJerk.mean...Y" -0.0461257201357143
"4833" "4" "STANDING" "tBodyGyroJerk.mean...Z" -0.0490753497867857
"4834" "4" "STANDING" "tBodyAccMag.mean.." -0.906478051785714
"4835" "4" "STANDING" "tGravityAccMag.mean.." -0.906478051785714
"4836" "4" "STANDING" "tBodyAccJerkMag.mean.." -0.963370738392857
"4837" "4" "STANDING" "tBodyGyroMag.mean.." -0.900982100535714
"4838" "4" "STANDING" "tBodyGyroJerkMag.mean.." -0.967614073928571
"4839" "4" "STANDING" "fBodyAcc.mean...X" -0.973497549642857
"4840" "4" "STANDING" "fBodyAcc.mean...Y" -0.889549205
"4841" "4" "STANDING" "fBodyAcc.mean...Z" -0.93164342125
"4842" "4" "STANDING" "fBodyAccJerk.mean...X" -0.972310894285714
"4843" "4" "STANDING" "fBodyAccJerk.mean...Y" -0.937624242142857
"4844" "4" "STANDING" "fBodyAccJerk.mean...Z" -0.968648411607143
"4845" "4" "STANDING" "fBodyGyro.mean...X" -0.905464161964286
"4846" "4" "STANDING" "fBodyGyro.mean...Y" -0.955992945178571
"4847" "4" "STANDING" "fBodyGyro.mean...Z" -0.915280955357143
"4848" "4" "STANDING" "fBodyAccMag.mean.." -0.917614014821429
"4849" "4" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.956139283571429
"4850" "4" "STANDING" "fBodyBodyGyroMag.mean.." -0.914209165714286
"4851" "4" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.964471139464286
"4852" "4" "WALKING" "tBodyAcc.mean...X" 0.278582015166667
"4853" "4" "WALKING" "tBodyAcc.mean...Y" -0.0148399475341667
"4854" "4" "WALKING" "tBodyAcc.mean...Z" -0.11140306485
"4855" "4" "WALKING" "tGravityAcc.mean...X" 0.963999696833333
"4856" "4" "WALKING" "tGravityAcc.mean...Y" -0.0858540265666667
"4857" "4" "WALKING" "tGravityAcc.mean...Z" 0.127764112666667
"4858" "4" "WALKING" "tBodyAccJerk.mean...X" 0.0783529082183333
"4859" "4" "WALKING" "tBodyAccJerk.mean...Y" 0.00295602428666667
"4860" "4" "WALKING" "tBodyAccJerk.mean...Z" -0.000767679338333334
"4861" "4" "WALKING" "tBodyGyro.mean...X" -0.0317982557795
"4862" "4" "WALKING" "tBodyGyro.mean...Y" -0.0726905278583333
"4863" "4" "WALKING" "tBodyGyro.mean...Z" 0.0805677161216667
"4864" "4" "WALKING" "tBodyGyroJerk.mean...X" -0.115321556475
"4865" "4" "WALKING" "tBodyGyroJerk.mean...Y" -0.0393474489133333
"4866" "4" "WALKING" "tBodyGyroJerk.mean...Z" -0.0551166852766667
"4867" "4" "WALKING" "tBodyAccMag.mean.." -0.312050574166667
"4868" "4" "WALKING" "tGravityAccMag.mean.." -0.312050574166667
"4869" "4" "WALKING" "tBodyAccJerkMag.mean.." -0.366700879833333
"4870" "4" "WALKING" "tBodyGyroMag.mean.." -0.49779220106
"4871" "4" "WALKING" "tBodyGyroJerkMag.mean.." -0.6813040365
"4872" "4" "WALKING" "fBodyAcc.mean...X" -0.426719449666667
"4873" "4" "WALKING" "fBodyAcc.mean...Y" -0.14939963344
"4874" "4" "WALKING" "fBodyAcc.mean...Z" -0.631005470833333
"4875" "4" "WALKING" "fBodyAccJerk.mean...X" -0.358883413666667
"4876" "4" "WALKING" "fBodyAccJerk.mean...Y" -0.279553391533333
"4877" "4" "WALKING" "fBodyAccJerk.mean...Z" -0.728991595666667
"4878" "4" "WALKING" "fBodyGyro.mean...X" -0.373384540666667
"4879" "4" "WALKING" "fBodyGyro.mean...Y" -0.688460056666667
"4880" "4" "WALKING" "fBodyGyro.mean...Z" -0.601381129166667
"4881" "4" "WALKING" "fBodyAccMag.mean.." -0.450804558333333
"4882" "4" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.318587811
"4883" "4" "WALKING" "fBodyBodyGyroMag.mean.." -0.609285588016667
"4884" "4" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.724327420666667
"4885" "4" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.279965329555556
"4886" "4" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.00980200850666667
"4887" "4" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.1067775246
"4888" "4" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.947731858666667
"4889" "4" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.0620852772955556
"4890" "4" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.148714808888889
"4891" "4" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0971862748866667
"4892" "4" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.00563780215111111
"4893" "4" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.00729137766444444
"4894" "4" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.102838822533333
"4895" "4" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0704025952333333
"4896" "4" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.05926394948
"4897" "4" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0921282734666667
"4898" "4" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0348434913444444
"4899" "4" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0492836435688889
"4900" "4" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.0491616726733333
"4901" "4" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.0491616726733333
"4902" "4" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.228851413747333
"4903" "4" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.3466062928
"4904" "4" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.592843014888889
"4905" "4" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" -0.0722392276888889
"4906" "4" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.129606639466667
"4907" "4" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.494683451555556
"4908" "4" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.16163290774
"4909" "4" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.172941628735556
"4910" "4" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.583917371333333
"4911" "4" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.240298893435556
"4912" "4" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.717545840444444
"4913" "4" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.318306481022222
"4914" "4" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." -0.01907433524
"4915" "4" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.175295286557778
"4916" "4" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.429213369555556
"4917" "4" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.621752455777778
"4918" "4" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.270876696730769
"4919" "4" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0319804295729615
"4920" "4" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.114219455519231
"4921" "4" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.946264314423077
"4922" "4" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.232944304615385
"4923" "4" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" 0.0841675382884615
"4924" "4" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0560971909634615
"4925" "4" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0234018993153846
"4926" "4" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.00340280836730769
"4927" "4" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" 0.0393825198942308
"4928" "4" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0859471683596154
"4929" "4" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0843753843384615
"4930" "4" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.1314720713
"4931" "4" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0390508828865385
"4932" "4" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0722496260807692
"4933" "4" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.153703935357692
"4934" "4" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.153703935357692
"4935" "4" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.400922254807692
"4936" "4" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.299779407884615
"4937" "4" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.686978374423077
"4938" "4" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.294488270365385
"4939" "4" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.117109161492308
"4940" "4" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.524655722692308
"4941" "4" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.418304647307692
"4942" "4" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.297805187243462
"4943" "4" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.690106934230769
"4944" "4" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.3710689925
"4945" "4" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.684310201538462
"4946" "4" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.350765737115385
"4947" "4" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.276825498230769
"4948" "4" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.397406285
"4949" "4" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.575794072115385
"4950" "4" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.740749226346154
"4951" "5" "LAYING" "tBodyAcc.mean...X" 0.278334325576923
"4952" "5" "LAYING" "tBodyAcc.mean...Y" -0.0183042123269231
"4953" "5" "LAYING" "tBodyAcc.mean...Z" -0.107937603673077
"4954" "5" "LAYING" "tGravityAcc.mean...X" -0.483470597692308
"4955" "5" "LAYING" "tGravityAcc.mean...Y" 0.954890346153846
"4956" "5" "LAYING" "tGravityAcc.mean...Z" 0.263644691923077
"4957" "5" "LAYING" "tBodyAccJerk.mean...X" 0.0848164824230769
"4958" "5" "LAYING" "tBodyAccJerk.mean...Y" 0.00747460829615385
"4959" "5" "LAYING" "tBodyAccJerk.mean...Z" -0.00304067159653846
"4960" "5" "LAYING" "tBodyGyro.mean...X" -0.0218935013501923
"4961" "5" "LAYING" "tBodyGyro.mean...Y" -0.0798709596153846
"4962" "5" "LAYING" "tBodyGyro.mean...Z" 0.159894366942308
"4963" "5" "LAYING" "tBodyGyroJerk.mean...X" -0.102114125
"4964" "5" "LAYING" "tBodyGyroJerk.mean...Y" -0.0404446925288462
"4965" "5" "LAYING" "tBodyGyroJerk.mean...Z" -0.07083096875
"4966" "5" "LAYING" "tBodyAccMag.mean.." -0.966777882884615
"4967" "5" "LAYING" "tGravityAccMag.mean.." -0.966777882884615
"4968" "5" "LAYING" "tBodyAccJerkMag.mean.." -0.980141253846154
"4969" "5" "LAYING" "tBodyGyroMag.mean.." -0.946938300576923
"4970" "5" "LAYING" "tBodyGyroJerkMag.mean.." -0.9864194225
"4971" "5" "LAYING" "fBodyAcc.mean...X" -0.968741678461538
"4972" "5" "LAYING" "fBodyAcc.mean...Y" -0.965419520961538
"4973" "5" "LAYING" "fBodyAcc.mean...Z" -0.977007724615385
"4974" "5" "LAYING" "fBodyAccJerk.mean...X" -0.982689657115385
"4975" "5" "LAYING" "fBodyAccJerk.mean...Y" -0.965328566153846
"4976" "5" "LAYING" "fBodyAccJerk.mean...Z" -0.983250309423077
"4977" "5" "LAYING" "fBodyGyro.mean...X" -0.975797491730769
"4978" "5" "LAYING" "fBodyGyro.mean...Y" -0.978249645769231
"4979" "5" "LAYING" "fBodyGyro.mean...Z" -0.963202948461538
"4980" "5" "LAYING" "fBodyAccMag.mean.." -0.962234984038462
"4981" "5" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.977356379807692
"4982" "5" "LAYING" "fBodyBodyGyroMag.mean.." -0.968257068846154
"4983" "5" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.984618025769231
"4984" "5" "SITTING" "tBodyAcc.mean...X" 0.273694139545455
"4985" "5" "SITTING" "tBodyAcc.mean...Y" -0.00990083527045455
"4986" "5" "SITTING" "tBodyAcc.mean...Z" -0.108540300265909
"4987" "5" "SITTING" "tGravityAcc.mean...X" 0.880731443863636
"4988" "5" "SITTING" "tGravityAcc.mean...Y" 0.168445524
"4989" "5" "SITTING" "tGravityAcc.mean...Z" 0.143006857611364
